group,author,book,chunk_id,word_count,n_words,n_sentences,yules_k,simpsons_d,ttr,mattr_100,mean_word_length,mean_sentence_length,std_sentence_length,function_word_ratio,stopword_ratio,mean_dependency_distance,mean_tree_depth,mean_branching_factor
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_000,1000,875,120,122.46204081632654,0.012260215756783262,0.5074285714285715,0.7034407216494846,5.096,7.291666666666667,10.190187954868918,0.4502857142857143,0.4502857142857143,2.5558475689881734,2.2333333333333334,1.1108571428571428
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_001,1000,965,52,94.02668528014175,0.00941242233354116,0.5440414507772021,0.7737413394919169,5.313989637305699,18.557692307692307,14.006061135119685,0.45803108808290155,0.48808290155440415,2.8200654307524538,4.615384615384615,1.1150259067357513
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_002,1000,951,70,96.19626692142091,0.009629752614975926,0.5688748685594112,0.8014553990610328,5.255520504731861,13.585714285714285,8.524741901652853,0.41324921135646686,0.4437434279705573,2.5811870100783874,3.942857142857143,1.099894847528917
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_003,1000,941,83,96.67062308508031,0.009677346417346869,0.5674814027630181,0.800249406175772,5.3560042507970245,11.337349397590362,10.765045071152533,0.41339001062699254,0.436769394261424,2.3486766398158805,3.289156626506024,1.0882040382571732
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_004,1000,948,70,98.11906923747975,0.009822267965906104,0.5569620253164557,0.7769493521790342,5.10126582278481,13.542857142857143,9.25925901738473,0.4282700421940928,0.4451476793248945,2.4670391061452515,3.6142857142857143,1.0706751054852321
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_005,1000,947,65,92.4834608038055,0.00925812234473613,0.5659978880675819,0.7977830188679245,5.337909186906019,14.569230769230769,10.226615698218705,0.41077085533262936,0.4551214361140444,2.3878923766816142,3.9692307692307693,1.0950369588173179
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_006,1000,927,94,88.09198805114222,0.008818711978769853,0.5685005393743258,0.7676570048309179,5.074433656957929,9.861702127659575,9.267422997665266,0.41316073354908306,0.4519956850053937,2.55,3.095744680851064,1.0949298813376482
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_007,1000,938,77,80.24149735634954,0.008032713395971811,0.5202558635394456,0.7899880810488678,4.905117270788913,12.181818181818182,10.749481742538842,0.4232409381663113,0.4626865671641791,2.544724770642202,3.4675324675324677,1.1279317697228144
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_008,1000,939,83,92.22872087655846,0.00923270457389002,0.5612353567625133,0.7836904761904762,5.022364217252396,11.313253012048193,9.5374060160139,0.4536741214057508,0.4728434504792332,2.5057339449541285,3.4216867469879517,1.0702875399361023
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_009,1000,931,83,97.90472806229168,0.009801000196343394,0.5435016111707841,0.7633774038461539,4.967776584317938,11.216867469879517,9.542609823075017,0.4296455424274973,0.4597207303974221,2.5161290322580645,3.3012048192771086,1.0827067669172932
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_010,1000,949,70,92.98235289545536,0.009308043554618898,0.5521601685985248,0.7661764705882353,5.249736564805058,13.557142857142857,12.060129961732482,0.4172813487881981,0.4488935721812434,2.8587443946188342,3.585714285714286,1.1095890410958904
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_011,1000,941,77,80.58896802980527,0.008067470097451783,0.5696068012752391,0.791270783847981,5.320935175345377,12.220779220779221,11.569803258688673,0.4155154091392136,0.43783209351753455,2.5428571428571427,3.4285714285714284,1.1147715196599361
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_012,1000,941,75,93.71177924766313,0.00938114726298415,0.5866099893730075,0.7846080760095013,5.361317747077577,12.546666666666667,11.547344090982808,0.412327311370882,0.44739638682252925,2.6353340883352208,3.76,1.0945802337938364
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_013,1000,955,46,85.78712206353993,0.008587704567157298,0.5780104712041885,0.7859579439252337,5.524607329842932,20.76086956521739,14.137807441179,0.4167539267015707,0.44712041884816756,2.783754116355653,5.0,1.1340314136125655
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_014,1000,963,52,90.25533525489854,0.009034915576971652,0.5451713395638629,0.782337962962963,5.092419522326065,18.51923076923077,13.134643540909117,0.4423676012461059,0.48701973001038423,2.636761487964989,4.711538461538462,1.1163032191069575
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_015,1000,948,78,86.9919350531432,0.008708379559702191,0.5664556962025317,0.785206124852768,5.296413502109704,12.153846153846153,8.02891716535463,0.42616033755274263,0.45358649789029537,2.436651583710407,3.8076923076923075,1.0886075949367089
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_016,1000,948,64,82.80813259983265,0.00828955751896952,0.5464135021097046,0.785017667844523,5.169831223628692,14.8125,11.723207485581751,0.41561181434599154,0.4525316455696203,2.6031215161649945,3.78125,1.0812236286919832
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_017,1000,941,74,78.46582817700211,0.007854930246229679,0.5621679064824655,0.7905581947743466,5.279489904357067,12.716216216216216,11.527312185566972,0.39638682252922425,0.4410201912858661,2.624153498871332,3.6216216216216215,1.0882040382571732
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_018,1000,935,106,84.1888529840716,0.008427899094229866,0.5668449197860963,0.7782416267942583,5.207486631016042,8.820754716981131,7.577022327730768,0.4310160427807487,0.44278074866310163,2.318396226415094,2.9716981132075473,1.1122994652406417
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_019,1000,925,101,84.96712929145362,0.008505908505908506,0.5632432432432433,0.8000968523002423,5.262702702702703,9.158415841584159,7.477666646791707,0.3902702702702703,0.44,2.4649532710280373,3.089108910891089,1.0854054054054054
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_020,1000,936,83,96.54193147782891,0.0096645184880479,0.5534188034188035,0.7751851851851851,5.1431623931623935,11.27710843373494,7.448317110825966,0.4198717948717949,0.4583333333333333,2.3692660550458715,3.710843373493976,1.0929487179487178
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_021,1000,929,89,81.43297942971424,0.008152073048513418,0.5758880516684607,0.796542168674699,5.242195909580194,10.438202247191011,8.216118791986876,0.4101184068891281,0.4316469321851453,2.5872093023255816,3.168539325842697,1.1280947255113025
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_022,1000,927,105,99.05402936477182,0.009916099915890224,0.552319309600863,0.7711594202898551,5.110032362459547,8.82857142857143,7.101250249219557,0.42179072276159657,0.45307443365695793,2.35655253837072,2.876190476190476,1.064724919093851
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_023,1000,935,79,95.03274328691127,0.009513449140606213,0.5614973262032086,0.7783133971291867,5.148663101604278,11.835443037974683,8.557224173948642,0.40962566844919784,0.4588235294117647,2.5459704880817253,3.5443037974683542,1.0641711229946524
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_024,1000,930,70,101.14464099895942,0.010125351574707455,0.5473118279569893,0.7787484957882069,5.093548387096774,13.285714285714286,9.726462955908127,0.42473118279569894,0.44946236559139785,2.5914221218961626,3.8,1.049462365591398
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_025,1000,939,87,102.09578766979577,0.010220463179311112,0.5516506922257721,0.7571190476190477,5.169329073482428,10.793103448275861,9.64083500346371,0.4110756123535676,0.4440894568690096,2.5668571428571427,3.2758620689655173,1.099041533546326
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_026,1000,933,88,88.15734604343076,0.008825193547051599,0.5712754555198285,0.791810551558753,5.369774919614148,10.602272727272727,8.585849580357724,0.38692390139335475,0.42015005359056806,2.3502890173410407,3.3295454545454546,1.0610932475884245
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_027,1000,975,39,110.2853385930309,0.011039856789343442,0.5035897435897436,0.7396575342465754,5.196923076923077,25.0,18.581766635119795,0.4471794871794872,0.48923076923076925,3.0595744680851062,5.0256410256410255,1.1087179487179488
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_028,1000,954,48,90.91148820589903,0.009100688326172893,0.5387840670859538,0.7791812865497076,5.488469601677149,19.875,15.546469320502753,0.42033542976939203,0.4591194968553459,2.857456140350877,4.291666666666667,1.1226415094339623
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_029,1000,952,56,94.93503283666408,0.009503485936961535,0.582983193277311,0.7912309495896835,5.232142857142857,17.0,11.568121220467418,0.4369747899159664,0.4684873949579832,2.5938189845474615,4.410714285714286,1.0997899159663866
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_030,1000,961,51,105.96402247485439,0.010607440166493237,0.5421436004162331,0.769767981438515,5.327783558792924,18.84313725490196,14.901470580172592,0.42767950052029136,0.4713839750260146,2.751363140676118,4.529411764705882,1.1019771071800208
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_031,1000,934,65,111.62873872593299,0.011174838367633591,0.5556745182012848,0.7556646706586825,5.0203426124197,14.36923076923077,11.940324993346938,0.4207708779443255,0.45289079229122053,2.6142533936651584,3.9384615384615387,1.0877944325481799
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_032,1000,933,77,130.24863036752905,0.013038838211685043,0.5401929260450161,0.7562110311750601,5.072883172561629,12.116883116883116,10.816022297359954,0.4490889603429796,0.4908896034297964,2.535593220338983,3.4155844155844157,1.037513397642015
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_033,1000,945,78,103.06542370034434,0.010317460317460317,0.5492063492063493,0.7653664302600472,5.063492063492063,12.115384615384615,8.561962345808663,0.43174603174603177,0.47619047619047616,2.325084364454443,3.6025641025641026,1.0444444444444445
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_034,1000,937,85,112.03129039863595,0.011215098194820713,0.5165421558164355,0.7555131264916468,4.855923159018143,11.023529411764706,8.55566749977943,0.44610458911419426,0.4727854855923159,2.444954128440367,3.4352941176470586,1.08110992529349
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_035,1000,935,82,100.40893362692671,0.010051643783851871,0.5796791443850268,0.7898444976076556,5.181818181818182,11.402439024390244,10.429624500522142,0.39786096256684494,0.4374331550802139,2.647935779816514,3.1219512195121952,1.085561497326203
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_036,1000,941,68,85.12887345973544,0.008521943609107558,0.5557917109458024,0.7974821852731592,5.3294367693942615,13.838235294117647,10.488944171220934,0.40807651434643993,0.4665249734325186,2.553672316384181,3.911764705882353,1.0722635494155155
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_037,1000,937,67,97.01937084338968,0.009712302401736766,0.5506937033084311,0.7782219570405727,5.220917822838848,13.985074626865671,8.80720962691029,0.4215581643543223,0.4503735325506937,2.4823663253697386,3.791044776119403,1.0907150480256136
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_038,1000,921,72,95.79824601734649,0.009590237454562622,0.5656894679695983,0.7871046228710462,5.204125950054289,12.791666666666666,9.29297449689818,0.4147665580890337,0.43539630836047777,2.466130884041332,3.8333333333333335,1.0347448425624322
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_039,1000,956,62,106.13434638749321,0.010624548182873667,0.5397489539748954,0.770875145857643,5.332635983263598,15.419354838709678,11.548702464607224,0.4194560669456067,0.45397489539748953,2.557755775577558,3.8225806451612905,1.0554393305439331
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_040,1000,949,47,93.64857467402324,0.009374736009034604,0.5363540569020021,0.7815411764705882,5.3804004214963115,20.19148936170213,17.71120368805221,0.4351949420442571,0.4773445732349842,2.9735973597359737,4.212765957446808,1.1296101159114857
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_041,1000,958,67,96.80048465618613,0.009690163458790627,0.5751565762004175,0.7874970896391152,5.418580375782881,14.298507462686567,11.300528220877103,0.3987473903966597,0.430062630480167,2.5175824175824175,3.7611940298507465,1.0647181628392484
psychographed,andre_luiz,entre_a_terra_e_o_céu,psychographed_andre_luiz_entre_a_terra_e_o_céu_042,1000,950,66,89.70637119113573,0.008980089845266485,0.5778947368421052,0.7980258519388954,5.36,14.393939393939394,12.011205359086368,0.4052631578947368,0.4378947368421053,2.662597114317425,3.712121212121212,1.0778947368421052
